object_id,type,access_url,region,headers,access_id
546aa387da4755a81372bde67a37e33dbafc8550e6a1991c498fb91c30fb1a3314a08be0c9934e70f43432710283b1c448873cb1a52b2fe09ea6470c17f7b0f5,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/1000g,ebi-cli.ebi.ac.uk,,
546aa387da4755a81372bde67a37e33dbafc8550e6a1991c498fb91c30fb1a3314a08be0c9934e70f43432710283b1c448873cb1a52b2fe09ea6470c17f7b0f5,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/1000g,sra-login.ebi.ac.uk,,
546aa387da4755a81372bde67a37e33dbafc8550e6a1991c498fb91c30fb1a3314a08be0c9934e70f43432710283b1c448873cb1a52b2fe09ea6470c17f7b0f5,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/1000g,ebi-cli.ebi.ac.uk,,
546aa387da4755a81372bde67a37e33dbafc8550e6a1991c498fb91c30fb1a3314a08be0c9934e70f43432710283b1c448873cb1a52b2fe09ea6470c17f7b0f5,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/1000g,ftp.ebi.ac.uk,,
546aa387da4755a81372bde67a37e33dbafc8550e6a1991c498fb91c30fb1a3314a08be0c9934e70f43432710283b1c448873cb1a52b2fe09ea6470c17f7b0f5,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/1000g,globus.ebi.ac.uk,,
90a49c18a568af3b5cfd785e7a541c3c541ba93d441d061ee33ad92bef48f6b702039cc670ed1670f98c0cbae1b7a316a252a6cf6b2e122bf701c1ad98fdfe4e,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/biostudies,ebi-cli.ebi.ac.uk,,
90a49c18a568af3b5cfd785e7a541c3c541ba93d441d061ee33ad92bef48f6b702039cc670ed1670f98c0cbae1b7a316a252a6cf6b2e122bf701c1ad98fdfe4e,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/biostudies,sra-login.ebi.ac.uk,,
90a49c18a568af3b5cfd785e7a541c3c541ba93d441d061ee33ad92bef48f6b702039cc670ed1670f98c0cbae1b7a316a252a6cf6b2e122bf701c1ad98fdfe4e,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/biostudies,ebi-cli.ebi.ac.uk,,
90a49c18a568af3b5cfd785e7a541c3c541ba93d441d061ee33ad92bef48f6b702039cc670ed1670f98c0cbae1b7a316a252a6cf6b2e122bf701c1ad98fdfe4e,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/biostudies,ftp.ebi.ac.uk,,
90a49c18a568af3b5cfd785e7a541c3c541ba93d441d061ee33ad92bef48f6b702039cc670ed1670f98c0cbae1b7a316a252a6cf6b2e122bf701c1ad98fdfe4e,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/biostudies,globus.ebi.ac.uk,,
56dc112777d4aa108c5461766ebe7a0b349abda67e93e3373400f9f7bf09ccff1c815383096c51f0c86be2cb39b22023bca29374a239b30887aa06ac5a7229b9,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/biostudies-test,ebi-cli.ebi.ac.uk,,
56dc112777d4aa108c5461766ebe7a0b349abda67e93e3373400f9f7bf09ccff1c815383096c51f0c86be2cb39b22023bca29374a239b30887aa06ac5a7229b9,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/biostudies-test,sra-login.ebi.ac.uk,,
56dc112777d4aa108c5461766ebe7a0b349abda67e93e3373400f9f7bf09ccff1c815383096c51f0c86be2cb39b22023bca29374a239b30887aa06ac5a7229b9,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/biostudies-test,ebi-cli.ebi.ac.uk,,
56dc112777d4aa108c5461766ebe7a0b349abda67e93e3373400f9f7bf09ccff1c815383096c51f0c86be2cb39b22023bca29374a239b30887aa06ac5a7229b9,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/biostudies-test,ftp.ebi.ac.uk,,
56dc112777d4aa108c5461766ebe7a0b349abda67e93e3373400f9f7bf09ccff1c815383096c51f0c86be2cb39b22023bca29374a239b30887aa06ac5a7229b9,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/biostudies-test,globus.ebi.ac.uk,,
937f031e647b52ef94781ad91a7c877b92b2221ac225f944236e68269d631adf24c14af2c28bcb164c60edb985652618da2d5e1dd59f67f5bb06fc70122f2d2a,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/empiar,ebi-cli.ebi.ac.uk,,
937f031e647b52ef94781ad91a7c877b92b2221ac225f944236e68269d631adf24c14af2c28bcb164c60edb985652618da2d5e1dd59f67f5bb06fc70122f2d2a,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/empiar,sra-login.ebi.ac.uk,,
937f031e647b52ef94781ad91a7c877b92b2221ac225f944236e68269d631adf24c14af2c28bcb164c60edb985652618da2d5e1dd59f67f5bb06fc70122f2d2a,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/empiar,ebi-cli.ebi.ac.uk,,
937f031e647b52ef94781ad91a7c877b92b2221ac225f944236e68269d631adf24c14af2c28bcb164c60edb985652618da2d5e1dd59f67f5bb06fc70122f2d2a,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/empiar,ftp.ebi.ac.uk,,
937f031e647b52ef94781ad91a7c877b92b2221ac225f944236e68269d631adf24c14af2c28bcb164c60edb985652618da2d5e1dd59f67f5bb06fc70122f2d2a,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/empiar,globus.ebi.ac.uk,,
54337de1b6d7645a2650d5a8549471eaa1efef8971e1f36a68d22d1183566de425db61db6f206a59354d65562f96ff5f4015b115b64905ebbf0509cb431e4d9d,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/ensemblgenomes,ebi-cli.ebi.ac.uk,,
54337de1b6d7645a2650d5a8549471eaa1efef8971e1f36a68d22d1183566de425db61db6f206a59354d65562f96ff5f4015b115b64905ebbf0509cb431e4d9d,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/ensemblgenomes,sra-login.ebi.ac.uk,,
54337de1b6d7645a2650d5a8549471eaa1efef8971e1f36a68d22d1183566de425db61db6f206a59354d65562f96ff5f4015b115b64905ebbf0509cb431e4d9d,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/ensemblgenomes,ebi-cli.ebi.ac.uk,,
54337de1b6d7645a2650d5a8549471eaa1efef8971e1f36a68d22d1183566de425db61db6f206a59354d65562f96ff5f4015b115b64905ebbf0509cb431e4d9d,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/ensemblgenomes,ftp.ebi.ac.uk,,
54337de1b6d7645a2650d5a8549471eaa1efef8971e1f36a68d22d1183566de425db61db6f206a59354d65562f96ff5f4015b115b64905ebbf0509cb431e4d9d,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/ensemblgenomes,globus.ebi.ac.uk,,
920a878791dba5823a77901c8b6ab497444d1e2509b93a580a0dc76716fc13067199b39cf95bc566972d0550e71156f7839b833119c38d0bea3ba7fbebbb461e,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/ensemblorg,ebi-cli.ebi.ac.uk,,
920a878791dba5823a77901c8b6ab497444d1e2509b93a580a0dc76716fc13067199b39cf95bc566972d0550e71156f7839b833119c38d0bea3ba7fbebbb461e,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/ensemblorg,sra-login.ebi.ac.uk,,
920a878791dba5823a77901c8b6ab497444d1e2509b93a580a0dc76716fc13067199b39cf95bc566972d0550e71156f7839b833119c38d0bea3ba7fbebbb461e,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/ensemblorg,ebi-cli.ebi.ac.uk,,
920a878791dba5823a77901c8b6ab497444d1e2509b93a580a0dc76716fc13067199b39cf95bc566972d0550e71156f7839b833119c38d0bea3ba7fbebbb461e,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/ensemblorg,ftp.ebi.ac.uk,,
920a878791dba5823a77901c8b6ab497444d1e2509b93a580a0dc76716fc13067199b39cf95bc566972d0550e71156f7839b833119c38d0bea3ba7fbebbb461e,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/ensemblorg,globus.ebi.ac.uk,,
82a8dfe38e6d0c852a948e494abb1a558c31ec0832f85cc05bdc565bac37a63e05d3f36096b5441027115cb142e2427d0eade8f53c7f17d7f48e471b6917e96f,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/era-pub,ebi-cli.ebi.ac.uk,,
82a8dfe38e6d0c852a948e494abb1a558c31ec0832f85cc05bdc565bac37a63e05d3f36096b5441027115cb142e2427d0eade8f53c7f17d7f48e471b6917e96f,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/era-pub,sra-login.ebi.ac.uk,,
82a8dfe38e6d0c852a948e494abb1a558c31ec0832f85cc05bdc565bac37a63e05d3f36096b5441027115cb142e2427d0eade8f53c7f17d7f48e471b6917e96f,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/era-pub,ebi-cli.ebi.ac.uk,,
82a8dfe38e6d0c852a948e494abb1a558c31ec0832f85cc05bdc565bac37a63e05d3f36096b5441027115cb142e2427d0eade8f53c7f17d7f48e471b6917e96f,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/era-pub,ftp.ebi.ac.uk,,
82a8dfe38e6d0c852a948e494abb1a558c31ec0832f85cc05bdc565bac37a63e05d3f36096b5441027115cb142e2427d0eade8f53c7f17d7f48e471b6917e96f,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/era-pub,globus.ebi.ac.uk,,
db55ac07525adfc5504f4a561ba163a6aa8268434925c02dc671172028531ecdc8a3b6c5cb5439459309b2fa2edb3487ebaab967efe23571491242aa92eb68c0,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/faang,ebi-cli.ebi.ac.uk,,
db55ac07525adfc5504f4a561ba163a6aa8268434925c02dc671172028531ecdc8a3b6c5cb5439459309b2fa2edb3487ebaab967efe23571491242aa92eb68c0,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/faang,sra-login.ebi.ac.uk,,
db55ac07525adfc5504f4a561ba163a6aa8268434925c02dc671172028531ecdc8a3b6c5cb5439459309b2fa2edb3487ebaab967efe23571491242aa92eb68c0,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/faang,ebi-cli.ebi.ac.uk,,
db55ac07525adfc5504f4a561ba163a6aa8268434925c02dc671172028531ecdc8a3b6c5cb5439459309b2fa2edb3487ebaab967efe23571491242aa92eb68c0,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/faang,ftp.ebi.ac.uk,,
db55ac07525adfc5504f4a561ba163a6aa8268434925c02dc671172028531ecdc8a3b6c5cb5439459309b2fa2edb3487ebaab967efe23571491242aa92eb68c0,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/faang,globus.ebi.ac.uk,,
355de28f27841b0a1ee9beedf9880773e41ea7751ebb875b5645dc78d994b006d0e7a74b68b8cb35643f81f0cca47a81bf66f7947fab01d240f56bcb8cb880f3,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/hipsci,ebi-cli.ebi.ac.uk,,
355de28f27841b0a1ee9beedf9880773e41ea7751ebb875b5645dc78d994b006d0e7a74b68b8cb35643f81f0cca47a81bf66f7947fab01d240f56bcb8cb880f3,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/hipsci,sra-login.ebi.ac.uk,,
355de28f27841b0a1ee9beedf9880773e41ea7751ebb875b5645dc78d994b006d0e7a74b68b8cb35643f81f0cca47a81bf66f7947fab01d240f56bcb8cb880f3,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/hipsci,ebi-cli.ebi.ac.uk,,
355de28f27841b0a1ee9beedf9880773e41ea7751ebb875b5645dc78d994b006d0e7a74b68b8cb35643f81f0cca47a81bf66f7947fab01d240f56bcb8cb880f3,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/hipsci,ftp.ebi.ac.uk,,
355de28f27841b0a1ee9beedf9880773e41ea7751ebb875b5645dc78d994b006d0e7a74b68b8cb35643f81f0cca47a81bf66f7947fab01d240f56bcb8cb880f3,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/hipsci,globus.ebi.ac.uk,,
8e3076a3c07859bc7efec11aafbaaa92bb30b615cfdf0affa792ef5fdbbffb0420cae4cd85d54cd1745a2d77075ad8130fe274cbac01abd475478ea77e6a15c2,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/pride,ebi-cli.ebi.ac.uk,,
8e3076a3c07859bc7efec11aafbaaa92bb30b615cfdf0affa792ef5fdbbffb0420cae4cd85d54cd1745a2d77075ad8130fe274cbac01abd475478ea77e6a15c2,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/pride,sra-login.ebi.ac.uk,,
8e3076a3c07859bc7efec11aafbaaa92bb30b615cfdf0affa792ef5fdbbffb0420cae4cd85d54cd1745a2d77075ad8130fe274cbac01abd475478ea77e6a15c2,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/pride,ebi-cli.ebi.ac.uk,,
8e3076a3c07859bc7efec11aafbaaa92bb30b615cfdf0affa792ef5fdbbffb0420cae4cd85d54cd1745a2d77075ad8130fe274cbac01abd475478ea77e6a15c2,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/pride,ftp.ebi.ac.uk,,
8e3076a3c07859bc7efec11aafbaaa92bb30b615cfdf0affa792ef5fdbbffb0420cae4cd85d54cd1745a2d77075ad8130fe274cbac01abd475478ea77e6a15c2,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/pride,globus.ebi.ac.uk,,
a52ea8bcbadc2b908abde3670acebc012b79ee99f7dddebade4de473bd13659791dad5cace991f01a892fa41a095314bab3cf0d2296845d77017c482fa075a12,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/pub,ebi-cli.ebi.ac.uk,,
a52ea8bcbadc2b908abde3670acebc012b79ee99f7dddebade4de473bd13659791dad5cace991f01a892fa41a095314bab3cf0d2296845d77017c482fa075a12,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/pub,sra-login.ebi.ac.uk,,
a52ea8bcbadc2b908abde3670acebc012b79ee99f7dddebade4de473bd13659791dad5cace991f01a892fa41a095314bab3cf0d2296845d77017c482fa075a12,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/pub,ebi-cli.ebi.ac.uk,,
a52ea8bcbadc2b908abde3670acebc012b79ee99f7dddebade4de473bd13659791dad5cace991f01a892fa41a095314bab3cf0d2296845d77017c482fa075a12,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/pub,ftp.ebi.ac.uk,,
a52ea8bcbadc2b908abde3670acebc012b79ee99f7dddebade4de473bd13659791dad5cace991f01a892fa41a095314bab3cf0d2296845d77017c482fa075a12,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/pub,globus.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/robots.txt,ebi-cli.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/robots.txt,sra-login.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/robots.txt,ebi-cli.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/robots.txt,ftp.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/robots.txt,globus.ebi.ac.uk,,
a489fe898d10b81fd1f983428a7d5ac7aa7e4ffd42bf2f64a77338e93ebea2690686e42af69c5723e527b6b4e773d237db7f97d73f007677d233d4b74970cf40,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/vol1,ebi-cli.ebi.ac.uk,,
a489fe898d10b81fd1f983428a7d5ac7aa7e4ffd42bf2f64a77338e93ebea2690686e42af69c5723e527b6b4e773d237db7f97d73f007677d233d4b74970cf40,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344/vol1,sra-login.ebi.ac.uk,,
a489fe898d10b81fd1f983428a7d5ac7aa7e4ffd42bf2f64a77338e93ebea2690686e42af69c5723e527b6b4e773d237db7f97d73f007677d233d4b74970cf40,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344/vol1,ebi-cli.ebi.ac.uk,,
a489fe898d10b81fd1f983428a7d5ac7aa7e4ffd42bf2f64a77338e93ebea2690686e42af69c5723e527b6b4e773d237db7f97d73f007677d233d4b74970cf40,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344/vol1,ftp.ebi.ac.uk,,
a489fe898d10b81fd1f983428a7d5ac7aa7e4ffd42bf2f64a77338e93ebea2690686e42af69c5723e527b6b4e773d237db7f97d73f007677d233d4b74970cf40,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344/vol1,globus.ebi.ac.uk,,
574bdfc4b6507a1636bac75a037ca2589c5f54cad10fa519e0e65be7ea43f75683e4768bd3c989bc9acbe39aa1101a6895afb6693cac79575ee2212e87cdea75,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344,ebi-cli.ebi.ac.uk,,
574bdfc4b6507a1636bac75a037ca2589c5f54cad10fa519e0e65be7ea43f75683e4768bd3c989bc9acbe39aa1101a6895afb6693cac79575ee2212e87cdea75,file,file:///ebi/ftp/pub/databases/eva/PRJEB28344,sra-login.ebi.ac.uk,,
574bdfc4b6507a1636bac75a037ca2589c5f54cad10fa519e0e65be7ea43f75683e4768bd3c989bc9acbe39aa1101a6895afb6693cac79575ee2212e87cdea75,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28344,ebi-cli.ebi.ac.uk,,
574bdfc4b6507a1636bac75a037ca2589c5f54cad10fa519e0e65be7ea43f75683e4768bd3c989bc9acbe39aa1101a6895afb6693cac79575ee2212e87cdea75,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28344,ftp.ebi.ac.uk,,
574bdfc4b6507a1636bac75a037ca2589c5f54cad10fa519e0e65be7ea43f75683e4768bd3c989bc9acbe39aa1101a6895afb6693cac79575ee2212e87cdea75,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28344,globus.ebi.ac.uk,,
14c2d244546cb232d8274a984415bb1e98db9da29bb18f8fdd83a3dfb59372562f8edec089d88543642286216182792568033e0b0597c9b2e8798937a86f23ba,file,file:///ebi/ftp/pub/databases/eva/PRJEB8639/1000g,ebi-cli.ebi.ac.uk,,
14c2d244546cb232d8274a984415bb1e98db9da29bb18f8fdd83a3dfb59372562f8edec089d88543642286216182792568033e0b0597c9b2e8798937a86f23ba,file,file:///ebi/ftp/pub/databases/eva/PRJEB8639/1000g,sra-login.ebi.ac.uk,,
14c2d244546cb232d8274a984415bb1e98db9da29bb18f8fdd83a3dfb59372562f8edec089d88543642286216182792568033e0b0597c9b2e8798937a86f23ba,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB8639/1000g,ebi-cli.ebi.ac.uk,,
14c2d244546cb232d8274a984415bb1e98db9da29bb18f8fdd83a3dfb59372562f8edec089d88543642286216182792568033e0b0597c9b2e8798937a86f23ba,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB8639/1000g,ftp.ebi.ac.uk,,
14c2d244546cb232d8274a984415bb1e98db9da29bb18f8fdd83a3dfb59372562f8edec089d88543642286216182792568033e0b0597c9b2e8798937a86f23ba,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB8639/1000g,globus.ebi.ac.uk,,
1cf7bfdbfe8441fd19144ea5f23513d3a3a47270401703bd1fb0e592ebf98d659004c63413e708c81267c5468a1aa4c387d871862805c090f489826435960c8d,file,file:///ebi/ftp/pub/databases/eva/PRJEB8639/1000g-archive,ebi-cli.ebi.ac.uk,,
1cf7bfdbfe8441fd19144ea5f23513d3a3a47270401703bd1fb0e592ebf98d659004c63413e708c81267c5468a1aa4c387d871862805c090f489826435960c8d,file,file:///ebi/ftp/pub/databases/eva/PRJEB8639/1000g-archive,sra-login.ebi.ac.uk,,
1cf7bfdbfe8441fd19144ea5f23513d3a3a47270401703bd1fb0e592ebf98d659004c63413e708c81267c5468a1aa4c387d871862805c090f489826435960c8d,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB8639/1000g-archive,ebi-cli.ebi.ac.uk,,
1cf7bfdbfe8441fd19144ea5f23513d3a3a47270401703bd1fb0e592ebf98d659004c63413e708c81267c5468a1aa4c387d871862805c090f489826435960c8d,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB8639/1000g-archive,ftp.ebi.ac.uk,,
1cf7bfdbfe8441fd19144ea5f23513d3a3a47270401703bd1fb0e592ebf98d659004c63413e708c81267c5468a1aa4c387d871862805c090f489826435960c8d,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB8639/1000g-archive,globus.ebi.ac.uk,,
